,pos,kinetic,electron-electron,electron-nucleus,wf
0,-0.501,1.996007984031936,0.6662225183211193,-5.992015968063872,slater unopt.
1,-0.4818080808080808,2.075515209962473,0.6748512259797272,-6.151030419924946,slater unopt.
2,-0.4626161616161616,2.161619249328588,0.6837063791877016,-6.323238498657176,slater unopt.
3,-0.44342424242424244,2.2551766555046813,0.6927970104759306,-6.5103533110093625,slater unopt.
4,-0.42423232323232324,2.3571989809281173,0.7021326392385762,-6.714397961856235,slater unopt.
5,-0.40504040404040403,2.4688894984912344,0.7117233049842199,-6.937778996982469,slater unopt.
6,-0.3858484848484849,2.5916908819602607,0.7215796033498786,-7.183381763920521,slater unopt.
7,-0.3666565656565657,2.727347860822612,0.7317127251494837,-7.454695721645224,slater unopt.
8,-0.3474646464646465,2.877990639262769,0.742134498759361,-7.755981278525538,slater unopt.
9,-0.32827272727272727,3.0462475768485184,0.7528574361782219,-8.092495153697037,slater unopt.
10,-0.30908080808080807,3.23539984966829,0.7638947831387588,-8.470799699336581,slater unopt.
11,-0.2898888888888889,3.4495975469528553,0.7752605736928245,-8.89919509390571,slater unopt.
12,-0.2706969696969697,3.694167692824359,0.7869696897431617,-9.388335385648718,slater unopt.
13,-0.2515050505050505,3.9760632957146873,0.799037926052672,-9.952126591429375,slater unopt.
14,-0.23231313131313136,4.304534979781729,0.8114820613283714,-10.609069959563458,slater unopt.
15,-0.21312121212121216,4.692165505474192,0.8243199360527563,-11.384331010948385,slater unopt.
16,-0.19392929292929295,5.156518568675451,0.8375705378218089,-12.313037137350902,slater unopt.
17,-0.17473737373737375,5.7228741545754085,0.8512540950481087,-13.445748309150817,slater unopt.
18,-0.15554545454545454,6.428988895382817,0.8653921800015734,-14.857977790765634,slater unopt.
19,-0.1363535353535354,7.333876583450624,0.8800078222917537,-16.66775316690125,slater unopt.
20,-0.11716161616161619,8.53521855332356,0.895125634047324,-19.07043710664712,slater unopt.
21,-0.09796969696969698,10.20723785957315,0.9107719482239947,-22.4144757191463,slater unopt.
22,-0.07877777777777784,12.693935119887156,0.9269749716757647,-27.387870239774312,slater unopt.
23,-0.05958585858585863,16.782505509408363,0.9437649548613428,-35.565011018816726,slater unopt.
24,-0.040393939393939426,24.756189047261795,0.9611743803337897,-51.51237809452359,slater unopt.
25,-0.021202020202020222,47.165316817532116,0.9792381724843965,-96.33063363506423,slater unopt.
26,-0.0020101010101010175,497.48743718592783,0.9979939313904373,-996.9748743718557,slater unopt.
27,0.017181818181818187,58.20105820105818,1.017482194061604,-118.40211640211636,slater unopt.
28,0.03637373737373728,27.492363232435505,1.0377467269048941,-56.98472646487101,slater unopt.
29,0.055565656565656485,17.99672786766045,1.0588348538487042,-37.9934557353209,slater unopt.
30,0.07475757575757569,13.37657073368465,1.0807978253037696,-28.7531414673693,slater unopt.
31,0.0939494949494949,10.644016772390072,1.1036912340159868,-23.288033544780145,slater unopt.
32,0.1131414141414141,8.838496562806895,1.1275754849144066,-19.67699312561379,slater unopt.
33,0.1323333333333333,7.556675062972294,1.1525163273146368,-17.11335012594459,slater unopt.
34,0.1515252525252525,6.5995600293313785,1.1785854593507066,-15.199120058662757,slater unopt.
35,0.1707171717171717,5.857641559671025,1.2058612163363744,-13.71528311934205,slater unopt.
36,0.18990909090909092,5.2656773575873626,1.234429356974526,-12.531354715174725,slater unopt.
37,0.20910101010101,4.782377662914837,1.2643839640353005,-11.564755325829674,slater unopt.
38,0.22829292929292921,4.38033715322331,1.295828479430359,-10.76067430644662,slater unopt.
39,0.24748484848484842,4.0406514019835935,1.3288768976764787,-10.081302803967187,slater unopt.
40,0.2666767676767676,3.749857959925761,1.3636551467651068,-9.499715919851521,slater unopt.
41,0.2858686868686868,3.4981096074343667,1.4003026916929517,-8.996219214868734,slater unopt.
42,0.30506060606060603,3.2780371510877124,1.438974403697728,-8.556074302175425,slater unopt.
43,0.32425252525252524,3.0840160742655995,1.4798427480231393,-8.1680321485312,slater unopt.
44,0.34344444444444433,2.911679068262699,1.5231003553900826,-7.823358136525398,slater unopt.
45,0.36263636363636353,2.757583354224117,1.568963058051633,-7.515166708448234,slater unopt.
46,0.38182828282828274,2.618978333906511,1.617673491396918,-7.237956667813022,slater unopt.
47,0.40102020202020194,2.4936399586912175,1.6695053879492063,-6.987279917382435,slater unopt.
48,0.42021212121212115,2.3797504867671453,1.724768724193801,-6.759500973534291,slater unopt.
49,0.43940404040404035,2.275809751499966,1.7838159246112542,-6.551619502999932,slater unopt.
50,0.45859595959595956,2.1805687099403097,1.8470493852497247,-6.361137419880619,slater unopt.
51,0.47778787878787876,2.092979006786326,1.9149306562989612,-6.185958013572652,slater unopt.
52,0.49697979797979797,2.012154224507632,1.9879917267415008,-6.024308449015264,slater unopt.
53,0.5161717171717172,1.9373397780865345,2.066848994759807,-5.874679556173069,slater unopt.
54,0.5353636363636364,1.8678892851078281,2.15222070045001,-5.735778570215656,slater unopt.
55,0.5545555555555556,1.8032458425165296,2.2449488650536296,-5.60649168503306,slater unopt.
56,0.5737474747474746,1.7429270611432903,2.346027157041635,-5.485854122286581,slater unopt.
57,0.5929393939393938,1.6865130065927332,2.456636641107719,-5.373026013185466,slater unopt.
58,0.612131313131313,1.6336364086401218,2.5781921404203225,-5.267272817280244,slater unopt.
59,0.6313232323232322,1.583974656405498,2.7124030795364247,-5.167949312810996,slater unopt.
60,0.6505151515151514,1.5372432105091538,2.8613543744038834,-5.074486421018308,slater unopt.
61,0.6697070707070706,1.4931901479615695,3.0276155234105007,-4.986380295923139,slater unopt.
62,0.6888989898989898,1.4515916188912188,3.214390077599921,-4.903183237782438,slater unopt.
63,0.708090909090909,1.4122480421106691,3.4257240734973515,-4.824496084221338,slater unopt.
64,0.7272828282828282,1.3749809030430133,3.6668024741657086,-4.749961806086027,slater unopt.
65,0.7464747474747474,1.3396300456015482,3.944380254193393,-4.679260091203096,slater unopt.
66,0.7656666666666666,1.3060513713539401,4.267425320056898,-4.61210274270788,slater unopt.
67,0.7848585858585858,1.274114876256419,4.64810554486126,-4.548229752512838,slater unopt.
68,0.804050505050505,1.2437029685556715,5.103355843084694,-4.487405937111343,slater unopt.
69,0.8232424242424242,1.2147090219751906,5.657466140922338,-4.429418043950381,slater unopt.
70,0.8424343434343434,1.187036126665148,6.3465606769664715,-4.374072253330295,slater unopt.
71,0.8616262626262626,1.160596007080808,7.226804876268341,-4.321192014161616,slater unopt.
72,0.8808181818181818,1.1353080813293426,8.390541571319604,-4.270616162658685,slater unopt.
73,0.9000101010101008,1.1110986408682284,10.001010203050793,-4.222197281736457,slater unopt.
74,0.91920202020202,1.087900132965572,12.37654706838352,-4.175800265931144,slater unopt.
75,0.9383939393939392,1.0656505312106437,16.232169208066853,-4.131301062421287,slater unopt.
76,0.9575858585858584,1.044292781721712,23.57704215289346,-4.088585563443424,slater unopt.
77,0.9767777777777776,1.023774314639973,43.06220095693753,-4.047548629279946,slater unopt.
78,0.9959696969696968,1.0040466121033256,248.1203007518716,-4.008093224206651,slater unopt.
79,1.015161616161616,0.9850648252256199,65.9560293137918,-3.9701296504512396,slater unopt.
80,1.0343535353535351,0.9667874337164678,29.10908556306987,-3.9335748674329354,slater unopt.
81,1.0535454545454543,0.9491759427042887,18.67572156196951,-3.8983518854085775,slater unopt.
82,1.0727373737373735,0.9321946121034643,13.748090542980178,-3.8643892242069287,slater unopt.
83,1.0919292929292927,0.9158102145216049,10.877925502692033,-3.83162042904321,slater unopt.
84,1.111121212121212,0.8999918182561978,8.999181892555235,-3.799983636512396,slater unopt.
85,1.1303131313131312,0.8847105923986383,7.673823734594227,-3.7694211847972765,slater unopt.
86,1.1495050505050504,0.8699396314619381,6.688737247483284,-3.739879262923876,slater unopt.
87,1.1686969696969696,0.8556537972878369,5.927788755164366,-3.7113075945756737,slater unopt.
88,1.1878888888888888,0.8418295762791134,5.322294500295686,-3.683659152558227,slater unopt.
89,1.207080808080808,0.8284449502514624,4.829032730110729,-3.6568899005029247,slater unopt.
90,1.2262727272727272,0.815479279412855,4.419445560466053,-3.63095855882571,slater unopt.
91,1.2454646464646464,0.8029131961622372,4.073906423603968,-3.6058263923244747,slater unopt.
92,1.2646565656565656,0.7907285085582384,3.7784817373382706,-3.5814570171164766,slater unopt.
93,1.2838484848484848,0.7789081124460076,3.5230062987082316,-3.557816224892015,slater unopt.
94,1.303040404040404,0.7674359113495245,3.299890003666545,-3.534871822699049,slater unopt.
95,1.3222323232323232,0.756296743340387,3.1033509921319085,-3.5125934866807738,slater unopt.
96,1.3414242424242424,0.7454763141843812,2.9289074287742967,-3.4909526283687624,slater unopt.
97,1.3606161616161616,0.7349611361459826,2.7730315677432005,-3.4699222722919654,slater unopt.
98,1.3798080808080808,0.7247384718999129,2.6329086992367223,-3.4494769437998256,slater unopt.
99,1.399,0.7147962830593281,2.506265664160401,-3.4295925661186564,slater unopt.
0,-0.501,1.992015968063872,0.6662225183211193,-5.992015968063872,slater opt.
1,-0.4818080808080808,2.151030419924946,0.6748512259797272,-6.151030419924946,slater opt.
2,-0.4626161616161616,2.323238498657176,0.6837063791877016,-6.323238498657176,slater opt.
3,-0.44342424242424244,2.5103533110093625,0.6927970104759306,-6.5103533110093625,slater opt.
4,-0.42423232323232324,2.7143979618562346,0.7021326392385762,-6.714397961856235,slater opt.
5,-0.40504040404040403,2.937778996982469,0.7117233049842199,-6.937778996982469,slater opt.
6,-0.3858484848484849,3.1833817639205213,0.7215796033498786,-7.183381763920521,slater opt.
7,-0.3666565656565657,3.4546957216452236,0.7317127251494837,-7.454695721645224,slater opt.
8,-0.3474646464646465,3.755981278525538,0.742134498759361,-7.755981278525538,slater opt.
9,-0.32827272727272727,4.092495153697037,0.7528574361782219,-8.092495153697037,slater opt.
10,-0.30908080808080807,4.47079969933658,0.7638947831387588,-8.470799699336581,slater opt.
11,-0.2898888888888889,4.8991950939057105,0.7752605736928245,-8.89919509390571,slater opt.
12,-0.2706969696969697,5.388335385648718,0.7869696897431617,-9.388335385648718,slater opt.
13,-0.2515050505050505,5.952126591429375,0.799037926052672,-9.952126591429375,slater opt.
14,-0.23231313131313136,6.609069959563458,0.8114820613283714,-10.609069959563458,slater opt.
15,-0.21312121212121216,7.384331010948385,0.8243199360527563,-11.384331010948385,slater opt.
16,-0.19392929292929295,8.313037137350902,0.8375705378218089,-12.313037137350902,slater opt.
17,-0.17473737373737375,9.445748309150817,0.8512540950481087,-13.445748309150817,slater opt.
18,-0.15554545454545454,10.857977790765634,0.8653921800015734,-14.857977790765634,slater opt.
19,-0.1363535353535354,12.667753166901248,0.8800078222917537,-16.66775316690125,slater opt.
20,-0.11716161616161619,15.07043710664712,0.895125634047324,-19.07043710664712,slater opt.
21,-0.09796969696969698,18.4144757191463,0.9107719482239947,-22.4144757191463,slater opt.
22,-0.07877777777777784,23.387870239774312,0.9269749716757647,-27.387870239774312,slater opt.
23,-0.05958585858585863,31.565011018816726,0.9437649548613428,-35.565011018816726,slater opt.
24,-0.040393939393939426,47.51237809452359,0.9611743803337897,-51.51237809452359,slater opt.
25,-0.021202020202020222,92.33063363506423,0.9792381724843965,-96.33063363506423,slater opt.
26,-0.0020101010101010175,992.9748743718557,0.9979939313904373,-996.9748743718557,slater opt.
27,0.017181818181818187,114.40211640211636,1.017482194061604,-118.40211640211636,slater opt.
28,0.03637373737373728,52.98472646487101,1.0377467269048941,-56.98472646487101,slater opt.
29,0.055565656565656485,33.9934557353209,1.0588348538487042,-37.9934557353209,slater opt.
30,0.07475757575757569,24.7531414673693,1.0807978253037696,-28.7531414673693,slater opt.
31,0.0939494949494949,19.288033544780145,1.1036912340159868,-23.288033544780145,slater opt.
32,0.1131414141414141,15.67699312561379,1.1275754849144066,-19.67699312561379,slater opt.
33,0.1323333333333333,13.113350125944589,1.1525163273146368,-17.11335012594459,slater opt.
34,0.1515252525252525,11.199120058662757,1.1785854593507066,-15.199120058662757,slater opt.
35,0.1707171717171717,9.71528311934205,1.2058612163363744,-13.71528311934205,slater opt.
36,0.18990909090909092,8.531354715174725,1.234429356974526,-12.531354715174725,slater opt.
37,0.20910101010101,7.564755325829674,1.2643839640353005,-11.564755325829674,slater opt.
38,0.22829292929292921,6.760674306446621,1.295828479430359,-10.76067430644662,slater opt.
39,0.24748484848484842,6.081302803967187,1.3288768976764787,-10.081302803967187,slater opt.
40,0.2666767676767676,5.499715919851522,1.3636551467651068,-9.499715919851521,slater opt.
41,0.2858686868686868,4.996219214868733,1.4003026916929517,-8.996219214868734,slater opt.
42,0.30506060606060603,4.556074302175425,1.438974403697728,-8.556074302175425,slater opt.
43,0.32425252525252524,4.168032148531199,1.4798427480231393,-8.1680321485312,slater opt.
44,0.34344444444444433,3.823358136525398,1.5231003553900826,-7.823358136525398,slater opt.
45,0.36263636363636353,3.515166708448234,1.568963058051633,-7.515166708448234,slater opt.
46,0.38182828282828274,3.2379566678130223,1.617673491396918,-7.237956667813022,slater opt.
47,0.40102020202020194,2.987279917382435,1.6695053879492063,-6.987279917382435,slater opt.
48,0.42021212121212115,2.7595009735342906,1.724768724193801,-6.759500973534291,slater opt.
49,0.43940404040404035,2.551619502999932,1.7838159246112542,-6.551619502999932,slater opt.
50,0.45859595959595956,2.3611374198806194,1.8470493852497247,-6.361137419880619,slater opt.
51,0.47778787878787876,2.1859580135726517,1.9149306562989612,-6.185958013572652,slater opt.
52,0.49697979797979797,2.0243084490152636,1.9879917267415008,-6.024308449015264,slater opt.
53,0.5161717171717172,1.874679556173069,2.066848994759807,-5.874679556173069,slater opt.
54,0.5353636363636364,1.7357785702156563,2.15222070045001,-5.735778570215656,slater opt.
55,0.5545555555555556,1.6064916850330593,2.2449488650536296,-5.60649168503306,slater opt.
56,0.5737474747474746,1.4858541222865806,2.346027157041635,-5.485854122286581,slater opt.
57,0.5929393939393938,1.3730260131854664,2.456636641107719,-5.373026013185466,slater opt.
58,0.612131313131313,1.2672728172802437,2.5781921404203225,-5.267272817280244,slater opt.
59,0.6313232323232322,1.167949312810996,2.7124030795364247,-5.167949312810996,slater opt.
60,0.6505151515151514,1.0744864210183076,2.8613543744038834,-5.074486421018308,slater opt.
61,0.6697070707070706,0.9863802959231389,3.0276155234105007,-4.986380295923139,slater opt.
62,0.6888989898989898,0.9031832377824376,3.214390077599921,-4.903183237782438,slater opt.
63,0.708090909090909,0.8244960842213382,3.4257240734973515,-4.824496084221338,slater opt.
64,0.7272828282828282,0.7499618060860267,3.6668024741657086,-4.749961806086027,slater opt.
65,0.7464747474747474,0.6792600912030964,3.944380254193393,-4.679260091203096,slater opt.
66,0.7656666666666666,0.6121027427078802,4.267425320056898,-4.61210274270788,slater opt.
67,0.7848585858585858,0.5482297525128379,4.64810554486126,-4.548229752512838,slater opt.
68,0.804050505050505,0.48740593711134306,5.103355843084694,-4.487405937111343,slater opt.
69,0.8232424242424242,0.4294180439503812,5.657466140922338,-4.429418043950381,slater opt.
70,0.8424343434343434,0.3740722533302958,6.3465606769664715,-4.374072253330295,slater opt.
71,0.8616262626262626,0.3211920141616158,7.226804876268341,-4.321192014161616,slater opt.
72,0.8808181818181818,0.27061616265868516,8.390541571319604,-4.270616162658685,slater opt.
73,0.9000101010101008,0.2221972817364568,10.001010203050793,-4.222197281736457,slater opt.
74,0.91920202020202,0.17580026593114395,12.37654706838352,-4.175800265931144,slater opt.
75,0.9383939393939392,0.13130106242128736,16.232169208066853,-4.131301062421287,slater opt.
76,0.9575858585858584,0.08858556344342405,23.57704215289346,-4.088585563443424,slater opt.
77,0.9767777777777776,0.04754862927994585,43.06220095693753,-4.047548629279946,slater opt.
78,0.9959696969696968,0.00809322420665115,248.1203007518716,-4.008093224206651,slater opt.
79,1.015161616161616,-0.029870349548760222,65.9560293137918,-3.9701296504512396,slater opt.
80,1.0343535353535351,-0.0664251325670644,29.10908556306987,-3.9335748674329354,slater opt.
81,1.0535454545454543,-0.10164811459142253,18.67572156196951,-3.8983518854085775,slater opt.
82,1.0727373737373735,-0.13561077579307135,13.748090542980178,-3.8643892242069287,slater opt.
83,1.0919292929292927,-0.16837957095679013,10.877925502692033,-3.83162042904321,slater opt.
84,1.111121212121212,-0.20001636348760443,8.999181892555235,-3.799983636512396,slater opt.
85,1.1303131313131312,-0.2305788152027235,7.673823734594227,-3.7694211847972765,slater opt.
86,1.1495050505050504,-0.2601207370761238,6.688737247483284,-3.739879262923876,slater opt.
87,1.1686969696969696,-0.2886924054243263,5.927788755164366,-3.7113075945756737,slater opt.
88,1.1878888888888888,-0.31634084744177327,5.322294500295686,-3.683659152558227,slater opt.
89,1.207080808080808,-0.34311009949707527,4.829032730110729,-3.6568899005029247,slater opt.
90,1.2262727272727272,-0.36904144117428994,4.419445560466053,-3.63095855882571,slater opt.
91,1.2454646464646464,-0.39417360767552556,4.073906423603968,-3.6058263923244747,slater opt.
92,1.2646565656565656,-0.4185429828835232,3.7784817373382706,-3.5814570171164766,slater opt.
93,1.2838484848484848,-0.4421837751079849,3.5230062987082316,-3.557816224892015,slater opt.
94,1.303040404040404,-0.465128177300951,3.299890003666545,-3.534871822699049,slater opt.
95,1.3222323232323232,-0.487406513319226,3.1033509921319085,-3.5125934866807738,slater opt.
96,1.3414242424242424,-0.5090473716312376,2.9289074287742967,-3.4909526283687624,slater opt.
97,1.3606161616161616,-0.5300777277080349,2.7730315677432005,-3.4699222722919654,slater opt.
98,1.3798080808080808,-0.5505230562001742,2.6329086992367223,-3.4494769437998256,slater opt.
99,1.399,-0.5704074338813439,2.506265664160401,-3.4295925661186564,slater opt.
0,-0.501,3.0757934497427533,0.6662225183211193,-5.992015968063872,slater-jastrow
1,-0.4818080808080808,3.2261791939452182,0.6748512259797272,-6.151030419924946,slater-jastrow
2,-0.4626161616161616,3.3895321194694743,0.6837063791877016,-6.323238498657176,slater-jastrow
3,-0.44342424242424244,3.5675563005334325,0.6927970104759306,-6.5103533110093625,slater-jastrow
4,-0.42423232323232324,3.762265322617659,0.7021326392385762,-6.714397961856235,slater-jastrow
5,-0.40504040404040403,3.9760556919982486,0.7117233049842199,-6.937778996982469,slater-jastrow
6,-0.3858484848484849,4.211802160570643,0.7215796033498786,-7.183381763920521,slater-jastrow
7,-0.3666565656565657,4.47298299649574,0.7317127251494837,-7.454695721645224,slater-jastrow
8,-0.3474646464646465,4.763846779766177,0.742134498759361,-7.755981278525538,slater-jastrow
9,-0.32827272727272727,5.089637717518816,0.7528574361782219,-8.092495153697037,slater-jastrow
10,-0.30908080808080807,5.456904916197821,0.7638947831387588,-8.470799699336581,slater-jastrow
11,-0.2898888888888889,5.873934520212886,0.7752605736928245,-8.89919509390571,slater-jastrow
12,-0.2706969696969697,6.351365695905557,0.7869696897431617,-9.388335385648718,slater-jastrow
13,-0.2515050505050505,6.903088665376702,0.799037926052672,-9.952126591429375,slater-jastrow
14,-0.23231313131313136,7.547587898235086,0.8114820613283714,-10.609069959563458,slater-jastrow
15,-0.21312121212121216,8.310011074895629,0.8243199360527563,-11.384331010948385,slater-jastrow
16,-0.19392929292929295,9.225466599529094,0.8375705378218089,-12.313037137350902,slater-jastrow
17,-0.17473737373737375,10.344494214102708,0.8512540950481087,-13.445748309150817,slater-jastrow
18,-0.15554545454545454,11.74258561076406,0.8653921800015734,-14.857977790765634,slater-jastrow
19,-0.1363535353535354,13.537745344609494,0.8800078222917537,-16.66775316690125,slater-jastrow
20,-0.11716161616161619,15.925311472599795,0.895125634047324,-19.07043710664712,slater-jastrow
21,-0.09796969696969698,19.253703770922304,0.9107719482239947,-22.4144757191463,slater-jastrow
22,-0.07877777777777784,24.21089526809855,0.9269749716757647,-27.387870239774312,slater-jastrow
23,-0.05958585858585863,32.37124606395538,0.9437649548613428,-35.565011018816726,slater-jastrow
24,-0.040393939393939426,48.3012037141898,0.9611743803337897,-51.51237809452359,slater-jastrow
25,-0.021202020202020222,93.10139546257983,0.9792381724843965,-96.33063363506423,slater-jastrow
26,-0.0020101010101010175,993.7268804404652,0.9979939313904373,-996.9748743718557,slater-jastrow
27,0.017181818181818187,113.13463420805475,1.017482194061604,-118.40211640211636,slater-jastrow
28,0.03637373737373728,51.69697973796611,1.0377467269048941,-56.98472646487101,slater-jastrow
29,0.055565656565656485,32.68462088147219,1.0588348538487042,-37.9934557353209,slater-jastrow
30,0.07475757575757569,23.42234364206553,1.0807978253037696,-28.7531414673693,slater-jastrow
31,0.0939494949494949,17.93434231076416,1.1036912340159868,-23.288033544780145,slater-jastrow
32,0.1131414141414141,14.299417640699385,1.1275754849144066,-19.67699312561379,slater-jastrow
33,0.1323333333333333,11.710833798629952,1.1525163273146368,-17.11335012594459,slater-jastrow
34,0.1515252525252525,9.77053459931205,1.1785854593507066,-15.199120058662757,slater-jastrow
35,0.1707171717171717,8.259421903005675,1.2058612163363744,-13.71528311934205,slater-jastrow
36,0.18990909090909092,7.046925358200198,1.234429356974526,-12.531354715174725,slater-jastrow
37,0.20910101010101,6.050371361794374,1.2643839640353005,-11.564755325829674,slater-jastrow
38,0.22829292929292921,5.214845827016262,1.295828479430359,-10.76067430644662,slater-jastrow
39,0.24748484848484842,4.502425906290709,1.3288768976764787,-10.081302803967187,slater-jastrow
40,0.2666767676767676,3.886060773086415,1.3636551467651068,-9.499715919851521,slater-jastrow
41,0.2858686868686868,3.3459165231757817,1.4003026916929517,-8.996219214868734,slater-jastrow
42,0.30506060606060603,2.8670998984776963,1.438974403697728,-8.556074302175425,slater-jastrow
43,0.32425252525252524,2.43818940050806,1.4798427480231393,-8.1680321485312,slater-jastrow
44,0.34344444444444433,2.0502577811353153,1.5231003553900826,-7.823358136525398,slater-jastrow
45,0.36263636363636353,1.6962036503966011,1.568963058051633,-7.515166708448234,slater-jastrow
46,0.38182828282828274,1.3702831764161045,1.617673491396918,-7.237956667813022,slater-jastrow
47,0.40102020202020194,1.0677745294332288,1.6695053879492063,-6.987279917382435,slater-jastrow
48,0.42021212121212115,0.7847322493404896,1.724768724193801,-6.759500973534291,slater-jastrow
49,0.43940404040404035,0.5178035783886781,1.7838159246112542,-6.551619502999932,slater-jastrow
50,0.45859595959595956,0.2640880346308947,1.8470493852497247,-6.361137419880619,slater-jastrow
51,0.47778787878787876,0.02102735727369076,1.9149306562989612,-6.185958013572652,slater-jastrow
52,0.49697979797979797,-0.21368327772623763,1.9879917267415008,-6.024308449015264,slater-jastrow
53,0.5161717171717172,-0.4421694385867383,2.066848994759807,-5.874679556173069,slater-jastrow
54,0.5353636363636364,-0.6664421302343535,2.15222070045001,-5.735778570215656,slater-jastrow
55,0.5545555555555556,-0.8884571800205703,2.2449488650536296,-5.60649168503306,slater-jastrow
56,0.5737474747474746,-1.1101730347550545,2.346027157041635,-5.485854122286581,slater-jastrow
57,0.5929393939393938,-1.3336106279222522,2.456636641107719,-5.373026013185466,slater-jastrow
58,0.612131313131313,-1.5609193231400784,2.5781921404203225,-5.267272817280244,slater-jastrow
59,0.6313232323232322,-1.7944537667254288,2.7124030795364247,-5.167949312810996,slater-jastrow
60,0.6505151515151514,-2.0368679533855762,2.8613543744038834,-5.074486421018308,slater-jastrow
61,0.6697070707070706,-2.2912352274873617,3.0276155234105007,-4.986380295923139,slater-jastrow
62,0.6888989898989898,-2.5612068398174834,3.214390077599921,-4.903183237782438,slater-jastrow
63,0.708090909090909,-2.851227989276013,3.4257240734973515,-4.824496084221338,slater-jastrow
64,0.7272828282828282,-3.1668406680796823,3.6668024741657086,-4.749961806086027,slater-jastrow
65,0.7464747474747474,-3.5151201629902977,3.944380254193393,-4.679260091203096,slater-jastrow
66,0.7656666666666666,-3.9053225773490174,4.267425320056898,-4.61210274270788,slater-jastrow
67,0.7848585858585858,-4.3498757923484215,4.64810554486126,-4.548229752512838,slater-jastrow
68,0.804050505050505,-4.865949905973351,5.103355843084694,-4.487405937111343,slater-jastrow
69,0.8232424242424242,-5.478048096971957,5.657466140922338,-4.429418043950381,slater-jastrow
70,0.8424343434343434,-6.222488423636177,6.3465606769664715,-4.374072253330295,slater-jastrow
71,0.8616262626262626,-7.155612862106727,7.226804876268341,-4.321192014161616,slater-jastrow
72,0.8808181818181818,-8.369925408660919,8.390541571319604,-4.270616162658685,slater-jastrow
73,0.9000101010101008,-10.028812921314337,10.001010203050793,-4.222197281736457,slater-jastrow
74,0.91920202020202,-12.450746802452375,12.37654706838352,-4.175800265931144,slater-jastrow
75,0.9383939393939392,-16.350868145645563,16.232169208066853,-4.131301062421287,slater-jastrow
76,0.9575858585858584,-23.738456589450035,23.57704215289346,-4.088585563443424,slater-jastrow
77,0.9767777777777776,-43.264652327657586,43.06220095693753,-4.047548629279946,slater-jastrow
78,0.9959696969696968,-248.36220752766496,248.1203007518716,-4.008093224206651,slater-jastrow
79,1.015161616161616,-66.23589966334056,65.9560293137918,-3.9701296504512396,slater-jastrow
80,1.0343535353535351,-29.425510695636937,29.10908556306987,-3.9335748674329354,slater-jastrow
81,1.0535454545454543,-19.027369676560934,18.67572156196951,-3.8983518854085775,slater-jastrow
82,1.0727373737373735,-14.133701318773248,13.748090542980178,-3.8643892242069287,slater-jastrow
83,1.0919292929292927,-11.296305073648824,10.877925502692033,-3.83162042904321,slater-jastrow
84,1.111121212121212,-9.449198256042841,8.999181892555235,-3.799983636512396,slater-jastrow
85,1.1303131313131312,-8.154402549796952,7.673823734594227,-3.7694211847972765,slater-jastrow
86,1.1495050505050504,-7.1988579845594085,6.688737247483284,-3.739879262923876,slater-jastrow
87,1.1686969696969696,-6.4664811605886925,5.927788755164366,-3.7113075945756737,slater-jastrow
88,1.1878888888888888,-5.88863534773746,5.322294500295686,-3.683659152558227,slater-jastrow
89,1.207080808080808,-5.422142829607804,4.829032730110729,-3.6568899005029247,slater-jastrow
90,1.2262727272727272,-5.038487001640343,4.419445560466053,-3.63095855882571,slater-jastrow
91,1.2454646464646464,-4.718080031279494,4.073906423603968,-3.6058263923244747,slater-jastrow
92,1.2646565656565656,-4.447024720221794,3.7784817373382706,-3.5814570171164766,slater-jastrow
93,1.2838484848484848,-4.215190073816217,3.5230062987082316,-3.557816224892015,slater-jastrow
94,1.303040404040404,-4.015018180967496,3.299890003666545,-3.534871822699049,slater-jastrow
95,1.3222323232323232,-3.8407575054511343,3.1033509921319085,-3.5125934866807738,slater-jastrow
96,1.3414242424242424,-3.6879548004055343,2.9289074287742967,-3.4909526283687624,slater-jastrow
97,1.3606161616161616,-3.5531092954512347,2.7730315677432005,-3.4699222722919654,slater-jastrow
98,1.3798080808080808,-3.4334317554368967,2.6329086992367223,-3.4494769437998256,slater-jastrow
99,1.399,-3.326673098041744,2.506265664160401,-3.4295925661186564,slater-jastrow
